domain,problem,heuristics,strategy,solved,time,timeout,plan_length,expansions,memory_kb
logistics,task06,"landmark,lmcut",sum,True,0.2677624225616455,False,8,9,
logistics,task07,"landmark,lmcut",sum,True,0.5489218235015869,False,25,26,
logistics,task08,"landmark,lmcut",sum,True,0.29928016662597656,False,14,15,
logistics,task09,"landmark,lmcut",sum,True,0.5018789768218994,False,25,26,
logistics,task10,"landmark,lmcut",sum,True,0.48407912254333496,False,24,25,
logistics,task11,"landmark,lmcut",sum,True,2.3209290504455566,False,36,37,
logistics,task12,"landmark,lmcut",sum,True,3.36686635017395,False,44,45,
logistics,task13,"landmark,lmcut",sum,True,2.18609881401062,False,32,33,
logistics,task14,"landmark,lmcut",sum,True,4.243701219558716,False,44,45,
logistics,task15,"landmark,lmcut",sum,True,3.2684006690979004,False,36,37,
logistics,task16,"landmark,lmcut",sum,True,2.365494966506958,False,31,32,
logistics,task17,"landmark,lmcut",sum,True,10.23261046409607,False,46,47,
logistics,task18,"landmark,lmcut",sum,True,8.423192024230957,False,43,44,
logistics,task19,"landmark,lmcut",sum,True,12.47446584701538,False,49,50,
logistics,task20,"landmark,lmcut",sum,True,20.501428604125977,False,61,62,
logistics,task21,"landmark,lmcut",sum,True,11.38402771949768,False,44,45,
logistics,task22,"landmark,lmcut",sum,True,30.671407222747803,False,68,69,
logistics,task23,"landmark,lmcut",sum,True,129.46907305717468,False,78,129,
logistics,task24,"landmark,lmcut",sum,True,69.11643052101135,False,65,86,
logistics,task25,"landmark,lmcut",sum,True,66.9531021118164,False,59,70,
logistics,task26,"landmark,lmcut",sum,True,102.66255974769592,False,74,91,
logistics,task27,"landmark,lmcut",sum,True,124.47100758552551,False,80,90,
logistics,task28,"landmark,lmcut",sum,True,94.71223020553589,False,70,91,
zenotravel,task01,"hff,hadd",sum,True,0.1793079376220703,False,1,2,
zenotravel,task02,"hff,hadd",sum,True,0.18269062042236328,False,6,7,
zenotravel,task03,"hff,hadd",sum,True,0.24648714065551758,False,6,7,
zenotravel,task04,"hff,hadd",sum,True,0.21816587448120117,False,8,10,
zenotravel,task05,"hff,hadd",sum,True,0.6485724449157715,False,16,43,
zenotravel,task06,"hff,hadd",sum,True,0.4350590705871582,False,13,14,
zenotravel,task07,"hff,hadd",sum,True,0.3881042003631592,False,16,21,
zenotravel,task08,"hff,hadd",sum,True,0.8362131118774414,False,13,15,
zenotravel,task09,"hff,hadd",sum,True,1.0898597240447998,False,21,22,
zenotravel,task10,"hff,hadd",sum,True,4.876476526260376,False,26,135,
zenotravel,task11,"hff,hadd",sum,True,2.530898332595825,False,16,19,
zenotravel,task12,"hff,hadd",sum,True,2.7082855701446533,False,23,24,
zenotravel,task13,"hff,hadd",sum,True,5.61845588684082,False,28,47,
zenotravel,task14,"hff,hadd",sum,True,63.742353677749634,False,33,38,
zenotravel,task15,"hff,hadd",sum,True,56.72453761100769,False,47,60,
zenotravel,task16,"hff,hadd",sum,False,300,True,,,
zenotravel,task17,"hff,hadd",sum,False,300,True,,,
zenotravel,task18,"hff,hadd",sum,False,300,True,,,
zenotravel,task19,"hff,hadd",sum,False,300,True,,,
zenotravel,task20,"hff,hadd",sum,False,300,True,,,
zenotravel,task01,"hmax,lmcut",sum,True,0.18357157707214355,False,1,2,
zenotravel,task02,"hmax,lmcut",sum,True,0.19768190383911133,False,6,7,
zenotravel,task03,"hmax,lmcut",sum,True,0.324798583984375,False,6,7,
zenotravel,task04,"hmax,lmcut",sum,True,0.40228748321533203,False,8,9,
zenotravel,task05,"hmax,lmcut",sum,True,0.7281763553619385,False,12,14,
zenotravel,task06,"hmax,lmcut",sum,True,1.3115320205688477,False,12,13,
zenotravel,task07,"hmax,lmcut",sum,True,0.9550065994262695,False,16,18,
zenotravel,task08,"hmax,lmcut",sum,True,5.4022626876831055,False,13,17,
zenotravel,task09,"hmax,lmcut",sum,True,10.433475494384766,False,23,29,
zenotravel,task10,"hmax,lmcut",sum,True,18.35491704940796,False,25,45,
zenotravel,task11,"hmax,lmcut",sum,True,16.580298900604248,False,15,27,
zenotravel,task12,"hmax,lmcut",sum,True,29.382331609725952,False,25,56,
zenotravel,task13,"hmax,lmcut",sum,True,40.99946355819702,False,29,58,
zenotravel,task14,"hmax,lmcut",sum,False,300,True,,,
zenotravel,task15,"hmax,lmcut",sum,False,300,True,,,
zenotravel,task16,"hmax,lmcut",sum,False,300,True,,,
zenotravel,task17,"hmax,lmcut",sum,False,300,True,,,
zenotravel,task18,"hmax,lmcut",sum,False,300,True,,,
zenotravel,task19,"hmax,lmcut",sum,False,300,True,,,
zenotravel,task20,"hmax,lmcut",sum,False,300,True,,,
zenotravel,task01,"hff,landmark",sum,True,0.1835944652557373,False,1,2,
zenotravel,task02,"hff,landmark",sum,True,0.1842789649963379,False,6,8,
zenotravel,task03,"hff,landmark",sum,True,0.23000264167785645,False,6,8,
zenotravel,task04,"hff,landmark",sum,True,0.5522558689117432,False,11,155,
zenotravel,task05,"hff,landmark",sum,True,0.2917664051055908,False,11,13,
zenotravel,task06,"hff,landmark",sum,True,0.3634190559387207,False,12,15,
